,llave_edcn,fk_municipio,fk_indicador,fk_fecha,valor_edcn
6974,6974,25394.0,238,2018-01-12,28.42
6975,6975,25898.0,238,2018-01-12,29.46
6976,6976,25885.0,238,2018-01-12,38.48
6977,6977,25899.0,238,2018-01-12,62.04
6978,6978,27150.0,238,2018-01-12,128.03
6979,6979,27135.0,238,2018-01-12,37.19
6980,6980,27099.0,238,2018-01-12,83.2
6981,6981,27077.0,238,2018-01-12,44.91
6982,6982,27075.0,238,2018-01-12,63.06
6983,6983,27073.0,238,2018-01-12,116.75
6984,6984,27050.0,238,2018-01-12,28.2
6985,6985,27025.0,238,2018-01-12,27.92
6986,6986,27006.0,238,2018-01-12,106.12
6987,6987,27001.0,238,2018-01-12,75.37
6988,6988,27000.0,238,2018-01-12,53.64
6989,6989,27660.0,238,2018-01-12,41.32
6990,6990,27615.0,238,2018-01-12,67.63
6991,6991,27600.0,238,2018-01-12,57.14
6992,6992,27580.0,238,2018-01-12,18.4
6993,6993,27495.0,238,2018-01-12,39.91
6994,6994,27491.0,238,2018-01-12,46.15
6995,6995,27450.0,238,2018-01-12,40.55
6996,6996,27430.0,238,2018-01-12,38.24
6997,6997,27425.0,238,2018-01-12,14.16
6998,6998,27413.0,238,2018-01-12,79.86
6999,6999,27372.0,238,2018-01-12,96.3
7000,7000,27361.0,238,2018-01-12,65.32
7001,7001,27250.0,238,2018-01-12,33.07
7002,7002,27245.0,238,2018-01-12,40.05
7003,7003,27205.0,238,2018-01-12,33.15
7004,7004,27160.0,238,2018-01-12,24.62
7005,7005,27810.0,238,2018-01-12,30.43
7006,7006,27787.0,238,2018-01-12,48.12
7007,7007,27745.0,238,2018-01-12,36.54
7008,7008,27800.0,238,2018-01-12,55.14
7009,7009,41483.0,238,2018-01-12,66.9
7010,7010,41396.0,238,2018-01-12,56.61
7011,7011,41378.0,238,2018-01-12,49.11
7012,7012,41359.0,238,2018-01-12,55.13
7013,7013,41357.0,238,2018-01-12,55.16
7014,7014,41349.0,238,2018-01-12,70.59
7015,7015,41319.0,238,2018-01-12,37.7
7016,7016,41306.0,238,2018-01-12,42.66
7017,7017,41298.0,238,2018-01-12,50.1
7018,7018,41244.0,238,2018-01-12,31.25
7019,7019,41206.0,238,2018-01-12,40.0
7020,7020,41132.0,238,2018-01-12,57.21
7021,7021,41078.0,238,2018-01-12,44.21
7022,7022,41026.0,238,2018-01-12,37.89
7023,7023,41020.0,238,2018-01-12,55.71
7024,7024,41016.0,238,2018-01-12,31.79
7025,7025,41013.0,238,2018-01-12,50.0
7026,7026,41006.0,238,2018-01-12,60.56
7027,7027,41001.0,238,2018-01-12,87.91
7028,7028,41000.0,238,2018-01-12,64.21
7029,7029,41807.0,238,2018-01-12,61.8
7030,7030,41801.0,238,2018-01-12,61.63
7031,7031,41799.0,238,2018-01-12,44.71
7032,7032,41797.0,238,2018-01-12,74.16
7033,7033,41791.0,238,2018-01-12,62.96
7034,7034,41770.0,238,2018-01-12,74.0
7035,7035,41676.0,238,2018-01-12,43.75
7036,7036,41668.0,238,2018-01-12,63.95
7037,7037,41660.0,238,2018-01-12,69.64
7038,7038,41615.0,238,2018-01-12,81.87
7039,7039,41551.0,238,2018-01-12,68.54
7040,7040,41548.0,238,2018-01-12,69.42
7041,7041,41530.0,238,2018-01-12,75.98
7042,7042,41524.0,238,2018-01-12,63.25
7043,7043,41518.0,238,2018-01-12,70.25
7044,7044,41503.0,238,2018-01-12,48.94
7045,7045,41885.0,238,2018-01-12,46.67
7046,7046,41872.0,238,2018-01-12,47.02
7047,7047,47541.0,238,2018-01-12,93.33
7048,7048,47460.0,238,2018-01-12,53.15
7049,7049,47318.0,238,2018-01-12,50.82
7050,7050,47288.0,238,2018-01-12,57.54
7051,7051,47268.0,238,2018-01-12,55.87
7052,7052,47258.0,238,2018-01-12,64.04
7053,7053,47245.0,238,2018-01-12,65.48
7054,7054,47205.0,238,2018-01-12,101.17
7055,7055,47189.0,238,2018-01-12,68.69
7056,7056,47170.0,238,2018-01-12,61.05
7057,7057,47161.0,238,2018-01-12,82.61
7058,7058,47058.0,238,2018-01-12,52.19
7059,7059,47053.0,238,2018-01-12,43.61
7060,7060,47030.0,238,2018-01-12,81.85
7061,7061,47001.0,238,2018-01-12,61.99
7062,7062,47000.0,238,2018-01-12,59.64
7063,7063,47692.0,238,2018-01-12,75.75
7064,7064,47675.0,238,2018-01-12,98.43
7065,7065,47660.0,238,2018-01-12,54.39
7066,7066,47605.0,238,2018-01-12,63.33
7067,7067,47570.0,238,2018-01-12,44.83
7068,7068,47555.0,238,2018-01-12,52.7
7069,7069,47551.0,238,2018-01-12,64.53
7070,7070,47545.0,238,2018-01-12,41.79
7071,7071,47745.0,238,2018-01-12,45.74
7072,7072,47720.0,238,2018-01-12,37.25
7073,7073,47707.0,238,2018-01-12,43.18
7074,7074,47703.0,238,2018-01-12,63.39
7075,7075,47960.0,238,2018-01-12,89.62
7076,7076,47798.0,238,2018-01-12,59.29
7077,7077,47980.0,238,2018-01-12,58.38
7078,7078,44078.0,238,2018-01-12,45.53
7079,7079,44035.0,238,2018-01-12,62.7
7080,7080,44001.0,238,2018-01-12,52.37
7081,7081,44000.0,238,2018-01-12,55.24
7082,7082,44560.0,238,2018-01-12,47.3
7083,7083,44430.0,238,2018-01-12,78.16
7084,7084,44420.0,238,2018-01-12,38.46
7085,7085,44378.0,238,2018-01-12,42.92
7086,7086,44279.0,238,2018-01-12,90.83
7087,7087,44110.0,238,2018-01-12,50.28
7088,7088,44098.0,238,2018-01-12,47.34
7089,7089,44090.0,238,2018-01-12,40.34
7090,7090,44874.0,238,2018-01-12,54.92
7091,7091,44855.0,238,2018-01-12,28.46
7092,7092,44847.0,238,2018-01-12,45.95
7093,7093,44650.0,238,2018-01-12,81.37
7094,7094,50590.0,238,2018-01-12,34.66
7095,7095,50577.0,238,2018-01-12,54.12
7096,7096,50573.0,238,2018-01-12,66.57
7097,7097,50568.0,238,2018-01-12,92.9
7098,7098,50450.0,238,2018-01-12,16.81
7099,7099,50400.0,238,2018-01-12,65.45
7100,7100,50370.0,238,2018-01-12,30.11
7101,7101,50350.0,238,2018-01-12,27.4
7102,7102,50330.0,238,2018-01-12,49.44
7103,7103,50325.0,238,2018-01-12,28.53
7104,7104,50318.0,238,2018-01-12,111.45
7105,7105,50313.0,238,2018-01-12,79.7
7106,7106,50287.0,238,2018-01-12,55.05
7107,7107,50270.0,238,2018-01-12,41.56
7108,7108,50251.0,238,2018-01-12,79.37
7109,7109,50245.0,238,2018-01-12,33.33
7110,7110,50226.0,238,2018-01-12,68.67
7111,7111,50223.0,238,2018-01-12,54.47
7112,7112,50150.0,238,2018-01-12,90.69
7113,7113,50124.0,238,2018-01-12,71.59
7114,7114,50110.0,238,2018-01-12,98.98
7115,7115,50006.0,238,2018-01-12,77.0
7116,7116,50001.0,238,2018-01-12,61.4
7117,7117,50000.0,238,2018-01-12,60.71
7118,7118,50686.0,238,2018-01-12,62.5
7119,7119,50683.0,238,2018-01-12,40.95
7120,7120,50680.0,238,2018-01-12,63.18
7121,7121,50606.0,238,2018-01-12,89.5
7122,7122,50711.0,238,2018-01-12,41.07
7123,7123,50689.0,238,2018-01-12,61.9
7124,7124,52256.0,238,2018-01-12,19.44
7125,7125,52254.0,238,2018-01-12,40.78
7126,7126,52250.0,238,2018-01-12,19.72
7127,7127,52240.0,238,2018-01-12,33.88
7128,7128,52233.0,238,2018-01-12,17.86
7129,7129,52227.0,238,2018-01-12,39.63
7130,7130,52224.0,238,2018-01-12,32.74
7131,7131,52215.0,238,2018-01-12,50.0
7132,7132,52210.0,238,2018-01-12,38.03
7133,7133,52207.0,238,2018-01-12,39.29
7134,7134,52203.0,238,2018-01-12,35.47
7135,7135,52110.0,238,2018-01-12,39.01
7136,7136,52083.0,238,2018-01-12,39.42
7137,7137,52079.0,238,2018-01-12,37.44
7138,7138,52051.0,238,2018-01-12,52.29
7139,7139,52036.0,238,2018-01-12,52.63
7140,7140,52260.0,238,2018-01-12,37.17
7141,7141,52258.0,238,2018-01-12,44.35
7142,7142,52022.0,238,2018-01-12,101.22
7143,7143,52019.0,238,2018-01-12,16.94
7144,7144,52001.0,238,2018-01-12,57.45
7145,7145,52000.0,238,2018-01-12,37.84
7146,7146,52585.0,238,2018-01-12,49.28
7147,7147,52573.0,238,2018-01-12,51.97
7148,7148,52565.0,238,2018-01-12,7.81
7149,7149,52560.0,238,2018-01-12,66.47
7150,7150,52540.0,238,2018-01-12,29.85
7151,7151,52520.0,238,2018-01-12,18.45
7152,7152,52506.0,238,2018-01-12,34.13
7153,7153,52490.0,238,2018-01-12,34.13
7154,7154,52480.0,238,2018-01-12,38.96
7155,7155,52473.0,238,2018-01-12,19.45
7156,7156,52435.0,238,2018-01-12,36.13
7157,7157,52427.0,238,2018-01-12,18.53
7158,7158,52418.0,238,2018-01-12,11.17
7159,7159,52411.0,238,2018-01-12,43.36
7160,7160,52405.0,238,2018-01-12,26.67
7161,7161,52399.0,238,2018-01-12,73.43
7162,7162,52390.0,238,2018-01-12,19.07
7163,7163,52385.0,238,2018-01-12,33.66
7164,7164,52381.0,238,2018-01-12,43.75
7165,7165,52378.0,238,2018-01-12,52.63
7166,7166,52356.0,238,2018-01-12,50.12
7167,7167,52354.0,238,2018-01-12,38.54
7168,7168,52352.0,238,2018-01-12,43.97
7169,7169,52323.0,238,2018-01-12,48.24
7170,7170,52320.0,238,2018-01-12,31.03
7171,7171,52317.0,238,2018-01-12,55.61
7172,7172,52287.0,238,2018-01-12,50.0
7173,7173,52885.0,238,2018-01-12,46.7
7174,7174,52838.0,238,2018-01-12,49.69
7175,7175,52835.0,238,2018-01-12,28.55
7176,7176,52788.0,238,2018-01-12,34.9
7177,7177,52786.0,238,2018-01-12,32.21
7178,7178,52720.0,238,2018-01-12,43.01
7179,7179,52699.0,238,2018-01-12,10.4
7180,7180,52696.0,238,2018-01-12,19.75
7181,7181,52694.0,238,2018-01-12,36.62
7182,7182,52693.0,238,2018-01-12,31.87
7183,7183,52687.0,238,2018-01-12,36.57
7184,7184,52685.0,238,2018-01-12,20.68
7185,7185,52683.0,238,2018-01-12,36.56
7186,7186,52678.0,238,2018-01-12,23.27
7187,7187,52621.0,238,2018-01-12,19.97
7188,7188,52612.0,238,2018-01-12,36.32
7189,7189,5856.0,238,2018-01-12,32.14
7190,7190,5854.0,238,2018-01-12,25.52
7191,7191,5847.0,238,2018-01-12,38.83
7192,7192,5842.0,238,2018-01-12,39.63
7193,7193,5837.0,238,2018-01-12,49.8
7194,7194,5819.0,238,2018-01-12,54.42
7195,7195,5809.0,238,2018-01-12,29.57
7196,7196,5792.0,238,2018-01-12,37.97
7197,7197,5790.0,238,2018-01-12,38.09
7198,7198,5789.0,238,2018-01-12,46.46
7199,7199,5761.0,238,2018-01-12,51.49
7200,7200,5756.0,238,2018-01-12,56.6
7201,7201,5736.0,238,2018-01-12,57.83
7202,7202,5697.0,238,2018-01-12,90.07
7203,7203,5690.0,238,2018-01-12,56.99
7204,7204,5686.0,238,2018-01-12,67.42
7205,7205,5679.0,238,2018-01-12,46.67
7206,7206,5674.0,238,2018-01-12,60.59
7207,7207,5670.0,238,2018-01-12,56.12
7208,7208,5667.0,238,2018-01-12,60.56
7209,7209,5665.0,238,2018-01-12,44.55
7210,7210,5664.0,238,2018-01-12,47.14
7211,7211,5660.0,238,2018-01-12,79.23
7212,7212,5659.0,238,2018-01-12,30.32
7213,7213,5658.0,238,2018-01-12,55.7
7214,7214,5656.0,238,2018-01-12,63.14
7215,7215,5652.0,238,2018-01-12,75.76
7216,7216,5649.0,238,2018-01-12,59.66
7217,7217,5647.0,238,2018-01-12,75.83
7218,7218,5642.0,238,2018-01-12,51.44
7219,7219,5631.0,238,2018-01-12,113.37
7220,7220,5628.0,238,2018-01-12,57.51
7221,7221,5615.0,238,2018-01-12,60.87
7222,7222,5607.0,238,2018-01-12,47.37
7223,7223,5604.0,238,2018-01-12,62.76
7224,7224,5591.0,238,2018-01-12,50.69
7225,7225,5585.0,238,2018-01-12,33.88
7226,7226,5579.0,238,2018-01-12,48.24
7227,7227,5576.0,238,2018-01-12,66.15
7228,7228,5543.0,238,2018-01-12,48.67
7229,7229,5541.0,238,2018-01-12,71.0
7230,7230,5501.0,238,2018-01-12,29.85
7231,7231,5495.0,238,2018-01-12,64.99
7232,7232,5490.0,238,2018-01-12,33.86
7233,7233,5483.0,238,2018-01-12,24.93
7234,7234,5480.0,238,2018-01-12,53.78
7235,7235,5475.0,238,2018-01-12,78.57
7236,7236,5467.0,238,2018-01-12,46.23
7237,7237,5440.0,238,2018-01-12,68.06
7238,7238,5425.0,238,2018-01-12,89.19
7239,7239,5411.0,238,2018-01-12,45.18
7240,7240,5400.0,238,2018-01-12,66.38
7241,7241,5390.0,238,2018-01-12,75.86
7242,7242,5380.0,238,2018-01-12,61.94
7243,7243,5376.0,238,2018-01-12,69.36
7244,7244,5368.0,238,2018-01-12,55.17
7245,7245,5364.0,238,2018-01-12,45.16
7246,7246,5361.0,238,2018-01-12,44.57
7247,7247,5360.0,238,2018-01-12,47.92
7248,7248,5353.0,238,2018-01-12,64.2
7249,7249,5347.0,238,2018-01-12,22.94
7250,7250,5321.0,238,2018-01-12,81.93
7251,7251,5318.0,238,2018-01-12,49.07
7252,7252,5315.0,238,2018-01-12,62.0
7253,7253,5885.0,238,2018-01-12,33.33
7254,7254,5873.0,238,2018-01-12,118.02
7255,7255,5861.0,238,2018-01-12,41.98
7256,7256,5858.0,238,2018-01-12,79.7
7257,7257,5895.0,238,2018-01-12,61.01
7258,7258,5890.0,238,2018-01-12,33.67
7259,7259,5887.0,238,2018-01-12,43.26
7260,7260,5893.0,238,2018-01-12,45.97
7261,7261,5313.0,238,2018-01-12,74.43
7262,7262,5310.0,238,2018-01-12,26.58
7263,7263,5308.0,238,2018-01-12,41.94
7264,7264,5306.0,238,2018-01-12,63.1
7265,7265,5284.0,238,2018-01-12,67.63
7266,7266,5282.0,238,2018-01-12,30.62
7267,7267,5266.0,238,2018-01-12,40.57
7268,7268,5264.0,238,2018-01-12,71.12
7269,7269,5250.0,238,2018-01-12,64.17
7270,7270,5240.0,238,2018-01-12,39.57
7271,7271,5237.0,238,2018-01-12,50.45
7272,7272,5234.0,238,2018-01-12,65.42
7273,7273,5212.0,238,2018-01-12,71.5
7274,7274,5209.0,238,2018-01-12,41.95
7275,7275,5206.0,238,2018-01-12,102.17
7276,7276,5197.0,238,2018-01-12,85.6
7277,7277,5190.0,238,2018-01-12,49.66
7278,7278,5172.0,238,2018-01-12,43.82
7279,7279,5154.0,238,2018-01-12,44.63
7280,7280,5150.0,238,2018-01-12,70.91
7281,7281,5148.0,238,2018-01-12,65.56
7282,7282,5147.0,238,2018-01-12,40.86
7283,7283,5145.0,238,2018-01-12,43.18
7284,7284,5142.0,238,2018-01-12,48.84
7285,7285,5138.0,238,2018-01-12,37.98
7286,7286,5134.0,238,2018-01-12,61.58
7287,7287,5129.0,238,2018-01-12,59.86
7288,7288,5125.0,238,2018-01-12,52.2
7289,7289,5120.0,238,2018-01-12,38.9
7290,7290,5113.0,238,2018-01-12,61.83
7291,7291,5107.0,238,2018-01-12,52.25
7292,7292,5101.0,238,2018-01-12,51.98
7293,7293,5093.0,238,2018-01-12,58.87
7294,7294,5091.0,238,2018-01-12,47.13
7295,7295,5088.0,238,2018-01-12,56.09
7296,7296,5086.0,238,2018-01-12,46.94
7297,7297,5079.0,238,2018-01-12,41.65
7298,7298,5059.0,238,2018-01-12,40.26
7299,7299,5055.0,238,2018-01-12,53.44
7300,7300,5051.0,238,2018-01-12,36.58
7301,7301,5045.0,238,2018-01-12,31.33
7302,7302,5044.0,238,2018-01-12,50.0
7303,7303,5042.0,238,2018-01-12,50.69
7304,7304,5040.0,238,2018-01-12,60.34
7305,7305,5038.0,238,2018-01-12,45.04
7306,7306,5036.0,238,2018-01-12,32.88
7307,7307,5034.0,238,2018-01-12,50.23
7308,7308,5031.0,238,2018-01-12,50.53
7309,7309,5030.0,238,2018-01-12,39.38
7310,7310,5021.0,238,2018-01-12,91.67
7311,7311,5004.0,238,2018-01-12,77.42
7312,7312,5002.0,238,2018-01-12,41.99
7313,7313,5001.0,238,2018-01-12,77.18
7314,7314,5000.0,238,2018-01-12,57.76
7315,7315,1001.0,238,2018-01-12,56.84
7316,7316,8606.0,238,2018-01-12,60.45
7317,7317,8573.0,238,2018-01-12,105.01
7318,7318,8560.0,238,2018-01-12,62.66
7319,7319,8558.0,238,2018-01-12,62.59
7320,7320,8549.0,238,2018-01-12,59.43
7321,7321,8520.0,238,2018-01-12,65.34
7322,7322,8436.0,238,2018-01-12,90.49
7323,7323,8433.0,238,2018-01-12,52.79
7324,7324,8421.0,238,2018-01-12,60.0
7325,7325,8372.0,238,2018-01-12,69.03
7326,7326,8296.0,238,2018-01-12,68.43
7327,7327,8141.0,238,2018-01-12,62.45
7328,7328,8137.0,238,2018-01-12,80.12
7329,7329,8078.0,238,2018-01-12,56.39
7330,7330,8001.0,238,2018-01-12,67.46
7331,7331,8000.0,238,2018-01-12,61.35
7332,7332,8849.0,238,2018-01-12,52.38
7333,7333,8832.0,238,2018-01-12,74.73
7334,7334,8770.0,238,2018-01-12,94.52
7335,7335,8758.0,238,2018-01-12,51.02
7336,7336,8685.0,238,2018-01-12,72.12
7337,7337,8675.0,238,2018-01-12,31.56
7338,7338,8638.0,238,2018-01-12,52.09
7339,7339,8634.0,238,2018-01-12,65.63
7340,7340,15480.0,238,2018-01-12,65.19
7341,7341,15476.0,238,2018-01-12,30.41
7342,7342,15469.0,238,2018-01-12,60.11
7343,7343,15466.0,238,2018-01-12,73.33
7344,7344,15464.0,238,2018-01-12,72.29
7345,7345,15455.0,238,2018-01-12,56.49
7346,7346,15442.0,238,2018-01-12,35.76
7347,7347,15425.0,238,2018-01-12,35.71
7348,7348,15407.0,238,2018-01-12,59.35
7349,7349,15403.0,238,2018-01-12,78.79
7350,7350,15401.0,238,2018-01-12,51.72
7351,7351,15380.0,238,2018-01-12,79.41
7352,7352,15377.0,238,2018-01-12,36.36
7353,7353,15368.0,238,2018-01-12,93.85
7354,7354,15367.0,238,2018-01-12,55.07
7355,7355,15362.0,238,2018-01-12,81.25
7356,7356,15332.0,238,2018-01-12,23.49
7357,7357,15325.0,238,2018-01-12,46.94
7358,7358,15322.0,238,2018-01-12,80.43
7359,7359,15317.0,238,2018-01-12,60.0
7360,7360,15299.0,238,2018-01-12,56.54
7361,7361,15296.0,238,2018-01-12,88.24
7362,7362,15293.0,238,2018-01-12,57.78
7363,7363,15276.0,238,2018-01-12,38.46
7364,7364,15272.0,238,2018-01-12,54.22
7365,7365,15248.0,238,2018-01-12,59.57
7366,7366,15244.0,238,2018-01-12,62.37
7367,7367,15238.0,238,2018-01-12,77.67
7368,7368,15236.0,238,2018-01-12,82.35
7369,7369,15232.0,238,2018-01-12,37.14
7370,7370,15226.0,238,2018-01-12,51.52
7371,7371,15224.0,238,2018-01-12,48.89
7372,7372,15223.0,238,2018-01-12,57.64
7373,7373,15218.0,238,2018-01-12,32.65
7374,7374,15215.0,238,2018-01-12,91.18
7375,7375,15212.0,238,2018-01-12,66.13
7376,7376,15204.0,238,2018-01-12,61.27
7377,7377,15189.0,238,2018-01-12,78.67
7378,7378,15187.0,238,2018-01-12,19.67
7379,7379,15185.0,238,2018-01-12,66.28
7380,7380,15183.0,238,2018-01-12,53.52
7381,7381,15180.0,238,2018-01-12,48.57
7382,7382,15176.0,238,2018-01-12,52.45
7383,7383,15172.0,238,2018-01-12,54.9
7384,7384,15162.0,238,2018-01-12,59.62
7385,7385,15135.0,238,2018-01-12,50.67
7386,7386,15131.0,238,2018-01-12,56.6
7387,7387,15114.0,238,2018-01-12,58.82
7388,7388,15109.0,238,2018-01-12,53.85
7389,7389,15106.0,238,2018-01-12,74.42
7390,7390,15104.0,238,2018-01-12,32.14
7391,7391,15097.0,238,2018-01-12,33.67
7392,7392,15092.0,238,2018-01-12,31.43
7393,7393,15090.0,238,2018-01-12,36.36
7394,7394,15087.0,238,2018-01-12,72.97
7395,7395,15051.0,238,2018-01-12,60.87
7396,7396,15047.0,238,2018-01-12,71.24
7397,7397,15022.0,238,2018-01-12,44.83
7398,7398,15001.0,238,2018-01-12,67.39
7399,7399,15000.0,238,2018-01-12,61.85
7400,7400,13654.0,238,2018-01-12,59.04
7401,7401,13650.0,238,2018-01-12,45.69
7402,7402,13647.0,238,2018-01-12,53.6
7403,7403,13620.0,238,2018-01-12,81.82
7404,7404,13600.0,238,2018-01-12,24.82
7405,7405,13580.0,238,2018-01-12,36.23
7406,7406,13549.0,238,2018-01-12,48.64
7407,7407,13490.0,238,2018-01-12,130.33
7408,7408,13473.0,238,2018-01-12,48.61
7409,7409,13468.0,238,2018-01-12,67.03
7410,7410,13458.0,238,2018-01-12,35.08
7411,7411,13442.0,238,2018-01-12,57.97
7412,7412,13440.0,238,2018-01-12,38.67
7413,7413,13433.0,238,2018-01-12,65.28
7414,7414,13430.0,238,2018-01-12,70.49
7415,7415,13300.0,238,2018-01-12,43.49
7416,7416,13268.0,238,2018-01-12,42.04
7417,7417,13248.0,238,2018-01-12,51.39
7418,7418,13244.0,238,2018-01-12,58.56
7419,7419,13222.0,238,2018-01-12,71.43
7420,7420,13212.0,238,2018-01-12,76.87
7421,7421,13188.0,238,2018-01-12,82.89
7422,7422,13160.0,238,2018-01-12,48.7
7423,7423,13140.0,238,2018-01-12,71.48
7424,7424,13074.0,238,2018-01-12,51.16
7425,7425,13062.0,238,2018-01-12,42.34
7426,7426,13052.0,238,2018-01-12,50.36
7427,7427,13042.0,238,2018-01-12,20.57
7428,7428,13030.0,238,2018-01-12,41.58
7429,7429,13006.0,238,2018-01-12,77.25
7430,7430,13001.0,238,2018-01-12,74.44
7431,7431,13000.0,238,2018-01-12,64.41
7432,7432,13894.0,238,2018-01-12,58.27
7433,7433,13873.0,238,2018-01-12,69.06
7434,7434,13838.0,238,2018-01-12,67.99
7435,7435,13836.0,238,2018-01-12,77.66
7436,7436,13810.0,238,2018-01-12,47.74
7437,7437,13780.0,238,2018-01-12,74.71
7438,7438,13760.0,238,2018-01-12,72.22
7439,7439,13744.0,238,2018-01-12,55.21
7440,7440,13688.0,238,2018-01-12,58.4
7441,7441,13683.0,238,2018-01-12,37.3
7442,7442,13673.0,238,2018-01-12,55.81
7443,7443,13670.0,238,2018-01-12,54.8
7444,7444,13667.0,238,2018-01-12,50.95
7445,7445,13657.0,238,2018-01-12,62.89
7446,7446,13655.0,238,2018-01-12,29.18
7447,7447,11001.0,238,2018-01-12,54.82
7448,7448,15897.0,238,2018-01-12,67.09
7449,7449,15822.0,238,2018-01-12,95.51
7450,7450,15820.0,238,2018-01-12,75.81
7451,7451,15816.0,238,2018-01-12,63.16
7452,7452,15814.0,238,2018-01-12,58.29
7453,7453,15810.0,238,2018-01-12,83.33
7454,7454,15808.0,238,2018-01-12,96.23
7455,7455,15806.0,238,2018-01-12,36.63
7456,7456,15804.0,238,2018-01-12,69.74
7457,7457,15798.0,238,2018-01-12,71.15
7458,7458,15790.0,238,2018-01-12,58.33
7459,7459,15778.0,238,2018-01-12,35.59
7460,7460,15776.0,238,2018-01-12,60.82
7461,7461,15774.0,238,2018-01-12,62.75
7462,7462,15764.0,238,2018-01-12,77.45
7463,7463,15763.0,238,2018-01-12,47.74
7464,7464,15762.0,238,2018-01-12,34.38
7465,7465,15761.0,238,2018-01-12,40.0
7466,7466,15759.0,238,2018-01-12,80.54
7467,7467,15757.0,238,2018-01-12,83.9
7468,7468,15755.0,238,2018-01-12,68.29
7469,7469,15753.0,238,2018-01-12,84.0
7470,7470,15740.0,238,2018-01-12,64.86
7471,7471,15723.0,238,2018-01-12,68.75
7472,7472,15720.0,238,2018-01-12,43.24
7473,7473,15696.0,238,2018-01-12,100.0
7474,7474,15693.0,238,2018-01-12,66.13
7475,7475,15690.0,238,2018-01-12,52.17
7476,7476,15686.0,238,2018-01-12,54.86
7477,7477,15681.0,238,2018-01-12,47.87
7478,7478,15676.0,238,2018-01-12,30.49
7479,7479,15673.0,238,2018-01-12,49.15
7480,7480,15667.0,238,2018-01-12,73.49
7481,7481,15664.0,238,2018-01-12,60.23
7482,7482,15660.0,238,2018-01-12,38.89
7483,7483,15646.0,238,2018-01-12,62.83
7484,7484,15638.0,238,2018-01-12,77.63
7485,7485,15632.0,238,2018-01-12,63.27
7486,7486,15621.0,238,2018-01-12,42.86
7487,7487,15600.0,238,2018-01-12,30.59
7488,7488,15599.0,238,2018-01-12,49.73
7489,7489,15580.0,238,2018-01-12,42.74
7490,7490,15572.0,238,2018-01-12,62.02
7491,7491,15550.0,238,2018-01-12,62.07
7492,7492,15542.0,238,2018-01-12,70.25
7493,7493,15537.0,238,2018-01-12,42.11
7494,7494,15533.0,238,2018-01-12,61.7
7495,7495,15531.0,238,2018-01-12,27.75
7496,7496,15522.0,238,2018-01-12,116.67
7497,7497,15518.0,238,2018-01-12,116.0
7498,7498,15516.0,238,2018-01-12,64.72
7499,7499,15514.0,238,2018-01-12,67.27
7500,7500,15511.0,238,2018-01-12,47.06
7501,7501,15507.0,238,2018-01-12,39.3
7502,7502,15500.0,238,2018-01-12,40.35
7503,7503,15494.0,238,2018-01-12,50.83
7504,7504,15491.0,238,2018-01-12,60.14
7505,7505,15839.0,238,2018-01-12,78.26
7506,7506,15837.0,238,2018-01-12,67.05
7507,7507,15835.0,238,2018-01-12,68.42
7508,7508,15832.0,238,2018-01-12,45.71
7509,7509,15861.0,238,2018-01-12,64.57
7510,7510,15842.0,238,2018-01-12,33.03
7511,7511,15879.0,238,2018-01-12,54.24
7512,7512,17446.0,238,2018-01-12,22.22
7513,7513,17444.0,238,2018-01-12,47.56
7514,7514,17442.0,238,2018-01-12,58.42
7515,7515,17433.0,238,2018-01-12,40.28
7516,7516,17388.0,238,2018-01-12,50.0
7517,7517,17380.0,238,2018-01-12,53.01
7518,7518,17272.0,238,2018-01-12,50.26
7519,7519,17174.0,238,2018-01-12,53.76
7520,7520,17088.0,238,2018-01-12,67.02
7521,7521,17050.0,238,2018-01-12,49.51
7522,7522,17042.0,238,2018-01-12,53.59
7523,7523,17013.0,238,2018-01-12,59.56
7524,7524,17001.0,238,2018-01-12,60.92
7525,7525,17000.0,238,2018-01-12,53.07
7526,7526,17653.0,238,2018-01-12,36.82
7527,7527,17616.0,238,2018-01-12,70.24
7528,7528,17614.0,238,2018-01-12,51.8
7529,7529,17541.0,238,2018-01-12,36.19
7530,7530,17524.0,238,2018-01-12,52.04
7531,7531,17513.0,238,2018-01-12,49.07
7532,7532,17495.0,238,2018-01-12,66.92
7533,7533,17486.0,238,2018-01-12,32.46
7534,7534,17867.0,238,2018-01-12,48.3
7535,7535,17777.0,238,2018-01-12,43.54
7536,7536,17665.0,238,2018-01-12,35.77
7537,7537,17662.0,238,2018-01-12,44.56
7538,7538,17877.0,238,2018-01-12,51.1
7539,7539,17873.0,238,2018-01-12,53.81
7540,7540,19533.0,238,2018-01-12,65.22
7541,7541,19532.0,238,2018-01-12,35.92
7542,7542,19517.0,238,2018-01-12,71.35
7543,7543,19513.0,238,2018-01-12,44.44
7544,7544,19473.0,238,2018-01-12,61.28
7545,7545,19455.0,238,2018-01-12,41.42
7546,7546,19450.0,238,2018-01-12,37.5
7547,7547,19418.0,238,2018-01-12,63.31
7548,7548,19397.0,238,2018-01-12,14.61
7549,7549,19392.0,238,2018-01-12,53.42
7550,7550,19364.0,238,2018-01-12,33.33
7551,7551,19355.0,238,2018-01-12,55.54
7552,7552,19318.0,238,2018-01-12,40.71
7553,7553,19300.0,238,2018-01-12,36.54
7554,7554,19290.0,238,2018-01-12,55.24
