,llave_dmgrfc,fk_municipio,fk_indicador,fk_fecha,valor_dmgrfc
11175,11175,5347.0,24,2018-01-12,3.3
11176,11176,5353.0,24,2018-01-12,3.36
11177,11177,5360.0,24,2018-01-12,3.79
11178,11178,5361.0,24,2018-01-12,5.68
11179,11179,5364.0,24,2018-01-12,3.12
11180,11180,5368.0,24,2018-01-12,3.26
11181,11181,5376.0,24,2018-01-12,3.59
11182,11182,5380.0,24,2018-01-12,3.89
11183,11183,5390.0,24,2018-01-12,3.64
11184,11184,5400.0,24,2018-01-12,3.39
11185,11185,5411.0,24,2018-01-12,3.43
11186,11186,5425.0,24,2018-01-12,2.97
11187,11187,5440.0,24,2018-01-12,3.59
11188,11188,5467.0,24,2018-01-12,3.17
11189,11189,5475.0,24,2018-01-12,2.48
11190,11190,5480.0,24,2018-01-12,2.94
11191,11191,5483.0,24,2018-01-12,3.12
11192,11192,5490.0,24,2018-01-12,2.94
11193,11193,5495.0,24,2018-01-12,2.99
11194,11194,5501.0,24,2018-01-12,2.88
11195,11195,5541.0,24,2018-01-12,3.07
11196,11196,5543.0,24,2018-01-12,3.35
11197,11197,5576.0,24,2018-01-12,2.9
11198,11198,5579.0,24,2018-01-12,3.73
11199,11199,5585.0,24,2018-01-12,3.55
11200,11200,5591.0,24,2018-01-12,4.74
11201,11201,5604.0,24,2018-01-12,3.21
11202,11202,5607.0,24,2018-01-12,3.67
11203,11203,5615.0,24,2018-01-12,3.83
11204,11204,5628.0,24,2018-01-12,3.4
11205,11205,5631.0,24,2018-01-12,4.34
11206,11206,5642.0,24,2018-01-12,3.11
11207,11207,5647.0,24,2018-01-12,3.21
11208,11208,5649.0,24,2018-01-12,3.21
11209,11209,5652.0,24,2018-01-12,2.74
11210,11210,5656.0,24,2018-01-12,3.52
11211,11211,5658.0,24,2018-01-12,3.26
11212,11212,5659.0,24,2018-01-12,2.96
11213,11213,5660.0,24,2018-01-12,3.26
11214,11214,5664.0,24,2018-01-12,3.42
11215,11215,5665.0,24,2018-01-12,3.06
11216,11216,5667.0,24,2018-01-12,3.34
11217,11217,5670.0,24,2018-01-12,3.38
11218,11218,5674.0,24,2018-01-12,3.52
11219,11219,5679.0,24,2018-01-12,2.95
11220,11220,5686.0,24,2018-01-12,3.47
11221,11221,5690.0,24,2018-01-12,3.4
11222,11222,5697.0,24,2018-01-12,2.99
11223,11223,5736.0,24,2018-01-12,3.39
11224,11224,5756.0,24,2018-01-12,3.5
11225,11225,5761.0,24,2018-01-12,3.24
11226,11226,5789.0,24,2018-01-12,3.24
11227,11227,5790.0,24,2018-01-12,3.14
11228,11228,5792.0,24,2018-01-12,3.38
11229,11229,5809.0,24,2018-01-12,2.83
11230,11230,5819.0,24,2018-01-12,3.91
11231,11231,5837.0,24,2018-01-12,2.88
11232,11232,5842.0,24,2018-01-12,3.05
11233,11233,5847.0,24,2018-01-12,2.91
11234,11234,5854.0,24,2018-01-12,3.16
11235,11235,5856.0,24,2018-01-12,3.19
11236,11236,5858.0,24,2018-01-12,3.19
11237,11237,5861.0,24,2018-01-12,3.0
11238,11238,5873.0,24,2018-01-12,2.25
11239,11239,5885.0,24,2018-01-12,3.35
11240,11240,5887.0,24,2018-01-12,3.35
11241,11241,5890.0,24,2018-01-12,3.11
11242,11242,5895.0,24,2018-01-12,2.88
11243,11243,5893.0,24,2018-01-12,3.67
11244,11244,11001.0,24,2018-01-12,3.77
11245,11245,8000.0,24,2018-01-12,3.43
11246,11246,8001.0,24,2018-01-12,3.45
11247,11247,8078.0,24,2018-01-12,3.42
11248,11248,8137.0,24,2018-01-12,2.99
11249,11249,8141.0,24,2018-01-12,3.18
11250,11250,8296.0,24,2018-01-12,3.57
11251,11251,8372.0,24,2018-01-12,3.48
11252,11252,8421.0,24,2018-01-12,3.08
11253,11253,8433.0,24,2018-01-12,3.48
11254,11254,8436.0,24,2018-01-12,2.72
11255,11255,8520.0,24,2018-01-12,3.45
11256,11256,8549.0,24,2018-01-12,3.41
11257,11257,8558.0,24,2018-01-12,3.48
11258,11258,8560.0,24,2018-01-12,3.16
11259,11259,8573.0,24,2018-01-12,3.54
11260,11260,8606.0,24,2018-01-12,2.92
11261,11261,8634.0,24,2018-01-12,3.48
11262,11262,8638.0,24,2018-01-12,3.22
11263,11263,8675.0,24,2018-01-12,2.98
11264,11264,8685.0,24,2018-01-12,3.57
11265,11265,8758.0,24,2018-01-12,3.48
11266,11266,8770.0,24,2018-01-12,3.07
11267,11267,8849.0,24,2018-01-12,3.71
11268,11268,8832.0,24,2018-01-12,3.52
11269,11269,13000.0,24,2018-01-12,3.23
11270,11270,13001.0,24,2018-01-12,3.4
11271,11271,13006.0,24,2018-01-12,3.07
11272,11272,13030.0,24,2018-01-12,2.67
11273,11273,13042.0,24,2018-01-12,2.72
11274,11274,13052.0,24,2018-01-12,3.16
11275,11275,13062.0,24,2018-01-12,2.64
11276,11276,13074.0,24,2018-01-12,2.86
11277,11277,13140.0,24,2018-01-12,2.98
11278,11278,13160.0,24,2018-01-12,3.44
11279,11279,13188.0,24,2018-01-12,2.87
11280,11280,13212.0,24,2018-01-12,3.2
11281,11281,13222.0,24,2018-01-12,2.88
11282,11282,13244.0,24,2018-01-12,3.18
11283,11283,13248.0,24,2018-01-12,3.26
11284,11284,13268.0,24,2018-01-12,2.82
11285,11285,13300.0,24,2018-01-12,2.84
11286,11286,13430.0,24,2018-01-12,3.04
11287,11287,13433.0,24,2018-01-12,2.94
11288,11288,13440.0,24,2018-01-12,2.63
11289,11289,13442.0,24,2018-01-12,2.73
11290,11290,13458.0,24,2018-01-12,3.58
11291,11291,13468.0,24,2018-01-12,2.88
11292,11292,13473.0,24,2018-01-12,3.14
11293,11293,13490.0,24,2018-01-12,3.64
11294,11294,13549.0,24,2018-01-12,2.94
11295,11295,13580.0,24,2018-01-12,3.17
11296,11296,13600.0,24,2018-01-12,3.18
11297,11297,13620.0,24,2018-01-12,2.77
11298,11298,13647.0,24,2018-01-12,2.89
11299,11299,13650.0,24,2018-01-12,2.7
11300,11300,13654.0,24,2018-01-12,2.8
11301,11301,13655.0,24,2018-01-12,3.16
11302,11302,13657.0,24,2018-01-12,3.02
11303,11303,13667.0,24,2018-01-12,2.63
11304,11304,13670.0,24,2018-01-12,3.3
11305,11305,13673.0,24,2018-01-12,2.95
11306,11306,13683.0,24,2018-01-12,3.17
11307,11307,13688.0,24,2018-01-12,3.24
11308,11308,13744.0,24,2018-01-12,3.35
11309,11309,13760.0,24,2018-01-12,3.27
11310,11310,13780.0,24,2018-01-12,2.86
11311,11311,13810.0,24,2018-01-12,2.98
11312,11312,13836.0,24,2018-01-12,3.49
11313,11313,13838.0,24,2018-01-12,3.36
11314,11314,13894.0,24,2018-01-12,2.8
11315,11315,13873.0,24,2018-01-12,3.31
11316,11316,15000.0,24,2018-01-12,3.34
11317,11317,15001.0,24,2018-01-12,3.6
11318,11318,15022.0,24,2018-01-12,3.04
11319,11319,15047.0,24,2018-01-12,3.58
11320,11320,15051.0,24,2018-01-12,3.28
11321,11321,15087.0,24,2018-01-12,3.3
11322,11322,15090.0,24,2018-01-12,2.94
11323,11323,15092.0,24,2018-01-12,2.95
11324,11324,15097.0,24,2018-01-12,2.87
11325,11325,15104.0,24,2018-01-12,3.44
11326,11326,15106.0,24,2018-01-12,3.05
11327,11327,15109.0,24,2018-01-12,3.27
11328,11328,15114.0,24,2018-01-12,3.67
11329,11329,15131.0,24,2018-01-12,2.67
11330,11330,15135.0,24,2018-01-12,2.66
11331,11331,15162.0,24,2018-01-12,2.77
11332,11332,15172.0,24,2018-01-12,2.56
11333,11333,15176.0,24,2018-01-12,3.16
11334,11334,15180.0,24,2018-01-12,2.95
11335,11335,15183.0,24,2018-01-12,3.01
11336,11336,15185.0,24,2018-01-12,3.29
11337,11337,15187.0,24,2018-01-12,2.83
11338,11338,15189.0,24,2018-01-12,2.91
11339,11339,15204.0,24,2018-01-12,7.38
11340,11340,15212.0,24,2018-01-12,2.68
11341,11341,15215.0,24,2018-01-12,3.4
11342,11342,15218.0,24,2018-01-12,2.82
11343,11343,15223.0,24,2018-01-12,2.64
11344,11344,15224.0,24,2018-01-12,3.41
11345,11345,15226.0,24,2018-01-12,2.89
11346,11346,15232.0,24,2018-01-12,3.37
11347,11347,15236.0,24,2018-01-12,3.79
11348,11348,15238.0,24,2018-01-12,3.44
11349,11349,15244.0,24,2018-01-12,3.06
11350,11350,15248.0,24,2018-01-12,3.23
11351,11351,15272.0,24,2018-01-12,2.73
11352,11352,15276.0,24,2018-01-12,2.88
11353,11353,15293.0,24,2018-01-12,3.8
11354,11354,15296.0,24,2018-01-12,3.24
11355,11355,15299.0,24,2018-01-12,2.74
11356,11356,15317.0,24,2018-01-12,2.31
11357,11357,15322.0,24,2018-01-12,3.21
11358,11358,15325.0,24,2018-01-12,2.56
11359,11359,15332.0,24,2018-01-12,2.97
11360,11360,15362.0,24,2018-01-12,3.03
11361,11361,15367.0,24,2018-01-12,2.86
11362,11362,15368.0,24,2018-01-12,3.31
11363,11363,15377.0,24,2018-01-12,3.66
11364,11364,15380.0,24,2018-01-12,2.16
11365,11365,15401.0,24,2018-01-12,3.31
11366,11366,15403.0,24,2018-01-12,3.13
11367,11367,15407.0,24,2018-01-12,3.56
11368,11368,15425.0,24,2018-01-12,2.71
11369,11369,15442.0,24,2018-01-12,3.33
11370,11370,15455.0,24,2018-01-12,3.2
11371,11371,15464.0,24,2018-01-12,2.89
11372,11372,15466.0,24,2018-01-12,2.65
11373,11373,15469.0,24,2018-01-12,3.07
11374,11374,15476.0,24,2018-01-12,3.34
11375,11375,15480.0,24,2018-01-12,3.66
11376,11376,15491.0,24,2018-01-12,3.19
11377,11377,15494.0,24,2018-01-12,3.2
11378,11378,15500.0,24,2018-01-12,2.69
11379,11379,15507.0,24,2018-01-12,3.36
11380,11380,15511.0,24,2018-01-12,2.88
11381,11381,15514.0,24,2018-01-12,3.35
11382,11382,15516.0,24,2018-01-12,3.25
11383,11383,15518.0,24,2018-01-12,3.26
11384,11384,15522.0,24,2018-01-12,3.09
11385,11385,15531.0,24,2018-01-12,3.44
11386,11386,15533.0,24,2018-01-12,3.55
11387,11387,15537.0,24,2018-01-12,3.17
11388,11388,15542.0,24,2018-01-12,3.01
11389,11389,15550.0,24,2018-01-12,3.12
11390,11390,15572.0,24,2018-01-12,3.48
11391,11391,15580.0,24,2018-01-12,2.9
11392,11392,15599.0,24,2018-01-12,3.34
11393,11393,15600.0,24,2018-01-12,3.63
11394,11394,15621.0,24,2018-01-12,2.37
11395,11395,15632.0,24,2018-01-12,2.94
11396,11396,15638.0,24,2018-01-12,3.6
11397,11397,15646.0,24,2018-01-12,3.55
11398,11398,15660.0,24,2018-01-12,2.82
11399,11399,15664.0,24,2018-01-12,2.97
11400,11400,15667.0,24,2018-01-12,3.18
11401,11401,15673.0,24,2018-01-12,2.79
11402,11402,15676.0,24,2018-01-12,2.92
11403,11403,15681.0,24,2018-01-12,3.28
11404,11404,15686.0,24,2018-01-12,3.2
11405,11405,15690.0,24,2018-01-12,3.15
11406,11406,15693.0,24,2018-01-12,3.6
11407,11407,15696.0,24,2018-01-12,2.83
11408,11408,15720.0,24,2018-01-12,2.75
11409,11409,15723.0,24,2018-01-12,4.01
11410,11410,15740.0,24,2018-01-12,2.85
11411,11411,15753.0,24,2018-01-12,2.9
11412,11412,15755.0,24,2018-01-12,3.67
11413,11413,15757.0,24,2018-01-12,3.7
11414,11414,15759.0,24,2018-01-12,3.53
11415,11415,15761.0,24,2018-01-12,2.23
11416,11416,15762.0,24,2018-01-12,3.35
11417,11417,15763.0,24,2018-01-12,3.09
11418,11418,15764.0,24,2018-01-12,3.16
11419,11419,15774.0,24,2018-01-12,3.05
11420,11420,15776.0,24,2018-01-12,3.28
11421,11421,15778.0,24,2018-01-12,2.5
11422,11422,15790.0,24,2018-01-12,3.52
11423,11423,15798.0,24,2018-01-12,2.36
11424,11424,15804.0,24,2018-01-12,2.67
11425,11425,15806.0,24,2018-01-12,3.13
11426,11426,15808.0,24,2018-01-12,2.97
11427,11427,15810.0,24,2018-01-12,3.22
11428,11428,15814.0,24,2018-01-12,3.08
11429,11429,15816.0,24,2018-01-12,3.3
11430,11430,15820.0,24,2018-01-12,3.21
11431,11431,15822.0,24,2018-01-12,3.24
11432,11432,15832.0,24,2018-01-12,3.57
11433,11433,15835.0,24,2018-01-12,2.86
11434,11434,15837.0,24,2018-01-12,2.96
11435,11435,15839.0,24,2018-01-12,2.65
11436,11436,15842.0,24,2018-01-12,3.17
11437,11437,15861.0,24,2018-01-12,3.37
11438,11438,15897.0,24,2018-01-12,2.89
11439,11439,15879.0,24,2018-01-12,2.78
11440,11440,73870.0,25,2018-01-12,3.23
11441,11441,73873.0,25,2018-01-12,2.83
11442,11442,73624.0,25,2018-01-12,2.94
11443,11443,73671.0,25,2018-01-12,3.11
11444,11444,73675.0,25,2018-01-12,2.99
11445,11445,73678.0,25,2018-01-12,2.77
11446,11446,73686.0,25,2018-01-12,3.19
11447,11447,73770.0,25,2018-01-12,3.51
11448,11448,73854.0,25,2018-01-12,3.05
11449,11449,73861.0,25,2018-01-12,2.81
11450,11450,73349.0,25,2018-01-12,2.79
11451,11451,73352.0,25,2018-01-12,2.68
11452,11452,73408.0,25,2018-01-12,2.53
11453,11453,73411.0,25,2018-01-12,2.72
11454,11454,73443.0,25,2018-01-12,3.07
11455,11455,73449.0,25,2018-01-12,3.31
11456,11456,73461.0,25,2018-01-12,3.04
11457,11457,73483.0,25,2018-01-12,2.64
11458,11458,73504.0,25,2018-01-12,2.73
11459,11459,73520.0,25,2018-01-12,2.96
11460,11460,73547.0,25,2018-01-12,2.97
11461,11461,73555.0,25,2018-01-12,2.81
11462,11462,73563.0,25,2018-01-12,2.98
11463,11463,73585.0,25,2018-01-12,2.98
11464,11464,73616.0,25,2018-01-12,2.81
11465,11465,73622.0,25,2018-01-12,3.11
11466,11466,73000.0,25,2018-01-12,2.95
11467,11467,73001.0,25,2018-01-12,2.99
11468,11468,73024.0,25,2018-01-12,2.73
11469,11469,73026.0,25,2018-01-12,3.2
11470,11470,73030.0,25,2018-01-12,2.69
11471,11471,73043.0,25,2018-01-12,3.3
11472,11472,73055.0,25,2018-01-12,2.72
11473,11473,73067.0,25,2018-01-12,2.92
11474,11474,73124.0,25,2018-01-12,2.9
11475,11475,73148.0,25,2018-01-12,2.98
11476,11476,73152.0,25,2018-01-12,3.28
11477,11477,73168.0,25,2018-01-12,2.84
11478,11478,73200.0,25,2018-01-12,3.06
11479,11479,73217.0,25,2018-01-12,2.54
11480,11480,73226.0,25,2018-01-12,2.9
11481,11481,73236.0,25,2018-01-12,3.27
11482,11482,73268.0,25,2018-01-12,2.98
11483,11483,73270.0,25,2018-01-12,2.83
11484,11484,73275.0,25,2018-01-12,2.98
11485,11485,73283.0,25,2018-01-12,3.1
11486,11486,73319.0,25,2018-01-12,2.95
11487,11487,73347.0,25,2018-01-12,3.15
11488,11488,70429.0,25,2018-01-12,3.13
11489,11489,70473.0,25,2018-01-12,2.86
11490,11490,70508.0,25,2018-01-12,3.14
11491,11491,70523.0,25,2018-01-12,2.68
11492,11492,70670.0,25,2018-01-12,2.94
11493,11493,70678.0,25,2018-01-12,3.2
11494,11494,70702.0,25,2018-01-12,3.2
11495,11495,70708.0,25,2018-01-12,2.72
11496,11496,70713.0,25,2018-01-12,2.61
11497,11497,70717.0,25,2018-01-12,2.94
11498,11498,70742.0,25,2018-01-12,2.91
11499,11499,70771.0,25,2018-01-12,3.11
11500,11500,70823.0,25,2018-01-12,3.0
11501,11501,70820.0,25,2018-01-12,2.7
11502,11502,70000.0,25,2018-01-12,2.92
11503,11503,70001.0,25,2018-01-12,2.85
11504,11504,70110.0,25,2018-01-12,3.07
11505,11505,70124.0,25,2018-01-12,2.97
11506,11506,70204.0,25,2018-01-12,3.13
11507,11507,70215.0,25,2018-01-12,3.08
11508,11508,70221.0,25,2018-01-12,2.95
11509,11509,70230.0,25,2018-01-12,3.27
11510,11510,70233.0,25,2018-01-12,3.05
11511,11511,70235.0,25,2018-01-12,3.02
11512,11512,70265.0,25,2018-01-12,2.96
11513,11513,70400.0,25,2018-01-12,2.96
11514,11514,70418.0,25,2018-01-12,2.99
11515,11515,68000.0,25,2018-01-12,3.12
11516,11516,68001.0,25,2018-01-12,2.96
11517,11517,68013.0,25,2018-01-12,3.88
11518,11518,68020.0,25,2018-01-12,3.46
11519,11519,68051.0,25,2018-01-12,3.44
11520,11520,68077.0,25,2018-01-12,3.01
11521,11521,68079.0,25,2018-01-12,2.88
11522,11522,68081.0,25,2018-01-12,2.97
11523,11523,68092.0,25,2018-01-12,3.13
11524,11524,68101.0,25,2018-01-12,3.7
11525,11525,68121.0,25,2018-01-12,3.82
11526,11526,68132.0,25,2018-01-12,3.52
11527,11527,68147.0,25,2018-01-12,2.92
11528,11528,68152.0,25,2018-01-12,3.68
11529,11529,68160.0,25,2018-01-12,3.42
11530,11530,68162.0,25,2018-01-12,3.66
11531,11531,68167.0,25,2018-01-12,3.21
11532,11532,68169.0,25,2018-01-12,3.57
11533,11533,68176.0,25,2018-01-12,3.55
11534,11534,68179.0,25,2018-01-12,4.0
11535,11535,68190.0,25,2018-01-12,3.26
11536,11536,68207.0,25,2018-01-12,3.24
11537,11537,68209.0,25,2018-01-12,3.36
11538,11538,68211.0,25,2018-01-12,3.04
11539,11539,68217.0,25,2018-01-12,3.37
11540,11540,68229.0,25,2018-01-12,3.18
11541,11541,68235.0,25,2018-01-12,3.61
11542,11542,68245.0,25,2018-01-12,4.06
11543,11543,68250.0,25,2018-01-12,3.41
11544,11544,68255.0,25,2018-01-12,3.16
11545,11545,68264.0,25,2018-01-12,3.37
11546,11546,68266.0,25,2018-01-12,3.55
11547,11547,68271.0,25,2018-01-12,3.54
11548,11548,68276.0,25,2018-01-12,3.08
11549,11549,68296.0,25,2018-01-12,2.88
11550,11550,68298.0,25,2018-01-12,3.41
11551,11551,68307.0,25,2018-01-12,3.29
11552,11552,68318.0,25,2018-01-12,3.72
11553,11553,68320.0,25,2018-01-12,3.5
11554,11554,68322.0,25,2018-01-12,3.87
11555,11555,68324.0,25,2018-01-12,3.26
11556,11556,68327.0,25,2018-01-12,3.3
11557,11557,68344.0,25,2018-01-12,3.69
11558,11558,68368.0,25,2018-01-12,3.26
11559,11559,68370.0,25,2018-01-12,3.35
11560,11560,68377.0,25,2018-01-12,3.29
11561,11561,68385.0,25,2018-01-12,3.27
11562,11562,68397.0,25,2018-01-12,3.57
11563,11563,68406.0,25,2018-01-12,3.34
11564,11564,68418.0,25,2018-01-12,3.52
11565,11565,68425.0,25,2018-01-12,2.95
11566,11566,68432.0,25,2018-01-12,2.97
11567,11567,68444.0,25,2018-01-12,3.58
11568,11568,68464.0,25,2018-01-12,2.98
11569,11569,68468.0,25,2018-01-12,3.55
11570,11570,68498.0,25,2018-01-12,3.87
11571,11571,68500.0,25,2018-01-12,3.33
11572,11572,68502.0,25,2018-01-12,2.75
11573,11573,68522.0,25,2018-01-12,3.23
11574,11574,68524.0,25,2018-01-12,3.16
11575,11575,68533.0,25,2018-01-12,3.55
11576,11576,68547.0,25,2018-01-12,3.12
11577,11577,68549.0,25,2018-01-12,3.49
11578,11578,68572.0,25,2018-01-12,3.13
11579,11579,68573.0,25,2018-01-12,3.42
11580,11580,68575.0,25,2018-01-12,3.06
11581,11581,68615.0,25,2018-01-12,3.43
11582,11582,68655.0,25,2018-01-12,3.09
11583,11583,68669.0,25,2018-01-12,3.25
11584,11584,68673.0,25,2018-01-12,4.07
11585,11585,68679.0,25,2018-01-12,3.05
11586,11586,68682.0,25,2018-01-12,2.72
11587,11587,68684.0,25,2018-01-12,3.07
11588,11588,68686.0,25,2018-01-12,3.44
11589,11589,68689.0,25,2018-01-12,3.46
11590,11590,68705.0,25,2018-01-12,3.79
11591,11591,68720.0,25,2018-01-12,3.63
11592,11592,68745.0,25,2018-01-12,3.51
11593,11593,68755.0,25,2018-01-12,2.99
11594,11594,68770.0,25,2018-01-12,3.07
11595,11595,68773.0,25,2018-01-12,3.08
11596,11596,68780.0,25,2018-01-12,3.3
11597,11597,68820.0,25,2018-01-12,3.32
11598,11598,68855.0,25,2018-01-12,3.42
11599,11599,68861.0,25,2018-01-12,3.1
11600,11600,68867.0,25,2018-01-12,3.26
11601,11601,68872.0,25,2018-01-12,2.9
11602,11602,68895.0,25,2018-01-12,2.92
11603,11603,20000.0,25,2018-01-12,2.84
11604,11604,20001.0,25,2018-01-12,2.9
11605,11605,20011.0,25,2018-01-12,2.87
11606,11606,20013.0,25,2018-01-12,2.68
11607,11607,20032.0,25,2018-01-12,2.84
11608,11608,20045.0,25,2018-01-12,2.66
11609,11609,20060.0,25,2018-01-12,2.71
11610,11610,20175.0,25,2018-01-12,2.67
11611,11611,20178.0,25,2018-01-12,2.76
11612,11612,20228.0,25,2018-01-12,2.74
11613,11613,20238.0,25,2018-01-12,2.67
11614,11614,20250.0,25,2018-01-12,2.74
11615,11615,20295.0,25,2018-01-12,2.67
11616,11616,20310.0,25,2018-01-12,3.56
11617,11617,20383.0,25,2018-01-12,2.99
11618,11618,20400.0,25,2018-01-12,2.66
11619,11619,20443.0,25,2018-01-12,2.89
11620,11620,20517.0,25,2018-01-12,2.87
11621,11621,20550.0,25,2018-01-12,2.88
11622,11622,20570.0,25,2018-01-12,2.41
11623,11623,20614.0,25,2018-01-12,3.23
11624,11624,20621.0,25,2018-01-12,2.87
11625,11625,20710.0,25,2018-01-12,3.14
11626,11626,20750.0,25,2018-01-12,2.88
11627,11627,20787.0,25,2018-01-12,2.58
11628,11628,20770.0,25,2018-01-12,3.4
11629,11629,19807.0,25,2018-01-12,2.97
11630,11630,19809.0,25,2018-01-12,2.38
11631,11631,19821.0,25,2018-01-12,2.76
11632,11632,19824.0,25,2018-01-12,2.58
11633,11633,19845.0,25,2018-01-12,3.13
11634,11634,19000.0,25,2018-01-12,2.94
11635,11635,19001.0,25,2018-01-12,3.12
11636,11636,19022.0,25,2018-01-12,3.02
11637,11637,19050.0,25,2018-01-12,3.22
11638,11638,19075.0,25,2018-01-12,3.19
11639,11639,19100.0,25,2018-01-12,3.26
11640,11640,19110.0,25,2018-01-12,2.66
11641,11641,19130.0,25,2018-01-12,2.92
11642,11642,19137.0,25,2018-01-12,2.64
11643,11643,19142.0,25,2018-01-12,2.79
11644,11644,19212.0,25,2018-01-12,3.0
11645,11645,19256.0,25,2018-01-12,3.03
11646,11646,19290.0,25,2018-01-12,2.73
11647,11647,19300.0,25,2018-01-12,3.09
11648,11648,19318.0,25,2018-01-12,2.17
11649,11649,19355.0,25,2018-01-12,2.75
11650,11650,19364.0,25,2018-01-12,2.61
11651,11651,19392.0,25,2018-01-12,3.15
11652,11652,19397.0,25,2018-01-12,3.05
11653,11653,19418.0,25,2018-01-12,2.36
11654,11654,19450.0,25,2018-01-12,3.09
11655,11655,19455.0,25,2018-01-12,3.07
11656,11656,19473.0,25,2018-01-12,2.94
11657,11657,19513.0,25,2018-01-12,2.65
11658,11658,19517.0,25,2018-01-12,2.45
11659,11659,19532.0,25,2018-01-12,3.06
11660,11660,19533.0,25,2018-01-12,3.17
11661,11661,19548.0,25,2018-01-12,2.99
11662,11662,19573.0,25,2018-01-12,2.77
11663,11663,19585.0,25,2018-01-12,2.79
11664,11664,19622.0,25,2018-01-12,3.19
11665,11665,19693.0,25,2018-01-12,3.46
11666,11666,19698.0,25,2018-01-12,2.98
11667,11667,19701.0,25,2018-01-12,3.24
11668,11668,19743.0,25,2018-01-12,2.76
11669,11669,19760.0,25,2018-01-12,3.09
11670,11670,19780.0,25,2018-01-12,2.84
11671,11671,19785.0,25,2018-01-12,3.17
11672,11672,23672.0,25,2018-01-12,3.0
11673,11673,23675.0,25,2018-01-12,2.92
11674,11674,23678.0,25,2018-01-12,3.23
11675,11675,23682.0,25,2018-01-12,2.78
11676,11676,23686.0,25,2018-01-12,3.1
11677,11677,23807.0,25,2018-01-12,2.64
11678,11678,23815.0,25,2018-01-12,2.67
11679,11679,23855.0,25,2018-01-12,2.91
11680,11680,23500.0,25,2018-01-12,2.98
11681,11681,23555.0,25,2018-01-12,2.84
11682,11682,23570.0,25,2018-01-12,3.0
11683,11683,23574.0,25,2018-01-12,3.02
11684,11684,23580.0,25,2018-01-12,2.9
11685,11685,23586.0,25,2018-01-12,3.03
11686,11686,23660.0,25,2018-01-12,3.0
11687,11687,23670.0,25,2018-01-12,2.88
11688,11688,23000.0,25,2018-01-12,2.97
11689,11689,23001.0,25,2018-01-12,3.05
11690,11690,23068.0,25,2018-01-12,2.66
11691,11691,23079.0,25,2018-01-12,2.91
11692,11692,23090.0,25,2018-01-12,3.0
11693,11693,23162.0,25,2018-01-12,3.1
11694,11694,23168.0,25,2018-01-12,3.31
11695,11695,23182.0,25,2018-01-12,3.05
11696,11696,23189.0,25,2018-01-12,3.11
11697,11697,23300.0,25,2018-01-12,3.14
11698,11698,23350.0,25,2018-01-12,2.72
11699,11699,23417.0,25,2018-01-12,3.02
11700,11700,23419.0,25,2018-01-12,3.04
11701,11701,23466.0,25,2018-01-12,2.83
11702,11702,23464.0,25,2018-01-12,2.91
11703,11703,25000.0,25,2018-01-12,3.13
11704,11704,25001.0,25,2018-01-12,2.87
11705,11705,25019.0,25,2018-01-12,2.92
11706,11706,25035.0,25,2018-01-12,3.01
11707,11707,25040.0,25,2018-01-12,2.92
11708,11708,25053.0,25,2018-01-12,2.91
11709,11709,25086.0,25,2018-01-12,3.3
11710,11710,25095.0,25,2018-01-12,2.88
11711,11711,25099.0,25,2018-01-12,3.25
11712,11712,25120.0,25,2018-01-12,3.43
11713,11713,25123.0,25,2018-01-12,3.0
11714,11714,25126.0,25,2018-01-12,3.53
11715,11715,25148.0,25,2018-01-12,3.3
11716,11716,25151.0,25,2018-01-12,3.08
11717,11717,25154.0,25,2018-01-12,3.23
11718,11718,25168.0,25,2018-01-12,3.04
11719,11719,25175.0,25,2018-01-12,3.27
11720,11720,25178.0,25,2018-01-12,3.13
11721,11721,25181.0,25,2018-01-12,3.21
11722,11722,25183.0,25,2018-01-12,3.23
11723,11723,25200.0,25,2018-01-12,3.2
11724,11724,25214.0,25,2018-01-12,3.49
11725,11725,25224.0,25,2018-01-12,2.98
11726,11726,25245.0,25,2018-01-12,2.56
11727,11727,25258.0,25,2018-01-12,2.76
11728,11728,25260.0,25,2018-01-12,3.29
11729,11729,25269.0,25,2018-01-12,3.12
11730,11730,25279.0,25,2018-01-12,3.31
11731,11731,25281.0,25,2018-01-12,3.25
11732,11732,25286.0,25,2018-01-12,3.47
11733,11733,25288.0,25,2018-01-12,3.22
11734,11734,25290.0,25,2018-01-12,2.79
11735,11735,25293.0,25,2018-01-12,3.09
11736,11736,25295.0,25,2018-01-12,3.2
11737,11737,25297.0,25,2018-01-12,2.72
11738,11738,25299.0,25,2018-01-12,2.4
11739,11739,25307.0,25,2018-01-12,3.05
11740,11740,25312.0,25,2018-01-12,2.74
11741,11741,25317.0,25,2018-01-12,3.29
11742,11742,25320.0,25,2018-01-12,3.65
11743,11743,25322.0,25,2018-01-12,3.32
11744,11744,25324.0,25,2018-01-12,3.34
11745,11745,25326.0,25,2018-01-12,3.32
11746,11746,25328.0,25,2018-01-12,2.84
11747,11747,25335.0,25,2018-01-12,3.1
11748,11748,25339.0,25,2018-01-12,3.14
11749,11749,25368.0,25,2018-01-12,3.33
11750,11750,25372.0,25,2018-01-12,2.71
11751,11751,25377.0,25,2018-01-12,3.54
11752,11752,25386.0,25,2018-01-12,2.88
11753,11753,25394.0,25,2018-01-12,2.99
11754,11754,25398.0,25,2018-01-12,3.3
11755,11755,25402.0,25,2018-01-12,3.03
