,llave_salubridad,fk_municipio,fk_indicador,fk_fecha,valor_salubridad
15339,15339,23682.0,278,2018-01-12,61.53
15340,15340,23807.0,278,2018-01-12,57.13
15341,15341,23815.0,278,2018-01-12,38.77
15342,15342,23855.0,278,2018-01-12,58.37
15343,15343,23000.0,278,2018-01-12,52.73
15344,15344,18029.0,278,2018-01-12,79.98
15345,15345,18094.0,278,2018-01-12,65.76
15346,15346,18205.0,278,2018-01-12,28.18
15347,15347,18000.0,278,2018-01-12,72.6
15348,15348,18247.0,278,2018-01-12,96.22
15349,15349,18256.0,278,2018-01-12,99.8
15350,15350,18410.0,278,2018-01-12,25.03
15351,15351,18479.0,278,2018-01-12,43.15
15352,15352,18592.0,278,2018-01-12,50.91
15353,15353,18756.0,278,2018-01-12,24.71
15354,15354,18785.0,278,2018-01-12,58.1
15355,15355,18860.0,278,2018-01-12,20.5
15356,15356,19050.0,278,2018-01-12,19.61
15357,15357,19075.0,278,2018-01-12,34.58
15358,15358,19100.0,278,2018-01-12,9.38
15359,15359,19110.0,278,2018-01-12,0.0
15360,15360,19137.0,278,2018-01-12,4.14
15361,15361,19142.0,278,2018-01-12,12.63
15362,15362,19290.0,278,2018-01-12,23.52
15363,15363,19300.0,278,2018-01-12,18.34
15364,15364,19318.0,278,2018-01-12,13.27
15365,15365,19355.0,278,2018-01-12,7.39
15366,15366,19364.0,278,2018-01-12,38.28
15367,15367,19392.0,278,2018-01-12,25.27
15368,15368,19397.0,278,2018-01-12,4.3
15369,15369,19418.0,278,2018-01-12,84.11
15370,15370,19455.0,278,2018-01-12,71.0
15371,15371,19473.0,278,2018-01-12,10.37
15372,15372,19517.0,278,2018-01-12,46.79
15373,15373,19533.0,278,2018-01-12,66.52
15374,15374,19585.0,278,2018-01-12,30.83
15375,15375,19622.0,278,2018-01-12,11.06
15376,15376,19693.0,278,2018-01-12,26.98
15377,15377,19698.0,278,2018-01-12,66.14
15378,15378,19701.0,278,2018-01-12,74.5
15379,15379,19743.0,278,2018-01-12,13.82
15380,15380,19780.0,278,2018-01-12,13.5
15381,15381,19785.0,278,2018-01-12,15.06
15382,15382,19807.0,278,2018-01-12,26.49
15383,15383,19821.0,278,2018-01-12,43.71
15384,15384,19824.0,278,2018-01-12,9.95
15385,15385,19845.0,278,2018-01-12,37.67
15386,15386,19000.0,278,2018-01-12,44.51
15387,15387,17013.0,278,2018-01-12,40.76
15388,15388,17042.0,278,2018-01-12,52.31
15389,15389,17050.0,278,2018-01-12,38.86
15390,15390,17088.0,278,2018-01-12,42.08
15391,15391,17174.0,278,2018-01-12,100.0
15392,15392,17272.0,278,2018-01-12,39.53
15393,15393,17380.0,278,2018-01-12,87.58
15394,15394,17388.0,278,2018-01-12,100.0
15395,15395,17433.0,278,2018-01-12,42.3
15396,15396,17442.0,278,2018-01-12,39.64
15397,15397,17444.0,278,2018-01-12,35.48
15398,15398,17446.0,278,2018-01-12,40.95
15399,15399,17486.0,278,2018-01-12,100.0
15400,15400,17495.0,278,2018-01-12,60.56
15401,15401,17513.0,278,2018-01-12,38.89
15402,15402,17524.0,278,2018-01-12,98.87
15403,15403,17541.0,278,2018-01-12,20.64
15404,15404,17614.0,278,2018-01-12,61.22
15405,15405,17616.0,278,2018-01-12,100.0
15406,15406,17653.0,278,2018-01-12,41.1
15407,15407,17662.0,278,2018-01-12,22.09
15408,15408,17665.0,278,2018-01-12,18.97
15409,15409,17777.0,278,2018-01-12,59.59
15410,15410,17867.0,278,2018-01-12,57.83
15411,15411,17873.0,278,2018-01-12,75.94
15412,15412,17877.0,278,2018-01-12,91.02
15413,15413,17000.0,278,2018-01-12,81.91
15414,15414,15212.0,278,2018-01-12,10.26
15415,15415,15215.0,278,2018-01-12,22.74
15416,15416,15218.0,278,2018-01-12,9.84
15417,15417,15223.0,278,2018-01-12,58.08
15418,15418,15224.0,278,2018-01-12,21.43
15419,15419,15226.0,278,2018-01-12,2.69
15420,15420,15232.0,278,2018-01-12,11.02
15421,15421,15236.0,278,2018-01-12,7.48
15422,15422,15238.0,278,2018-01-12,84.34
15423,15423,15244.0,278,2018-01-12,22.43
15424,15424,15248.0,278,2018-01-12,17.93
15425,15425,15272.0,278,2018-01-12,27.43
15426,15426,15276.0,278,2018-01-12,100.0
15427,15427,15293.0,278,2018-01-12,6.69
15428,15428,15296.0,278,2018-01-12,14.89
15429,15429,15317.0,278,2018-01-12,9.88
15430,15430,15322.0,278,2018-01-12,80.62
15431,15431,15325.0,278,2018-01-12,7.05
15432,15432,15332.0,278,2018-01-12,17.07
15433,15433,15362.0,278,2018-01-12,54.87
15434,15434,15367.0,278,2018-01-12,51.44
15435,15435,15368.0,278,2018-01-12,7.52
15436,15436,15377.0,278,2018-01-12,97.09
15437,15437,15380.0,278,2018-01-12,8.82
15438,15438,15401.0,278,2018-01-12,16.9
15439,15439,15403.0,278,2018-01-12,40.0
15440,15440,15407.0,278,2018-01-12,54.02
15441,15441,15442.0,278,2018-01-12,15.49
15442,15442,15455.0,278,2018-01-12,20.08
15443,15443,15464.0,278,2018-01-12,12.26
15444,15444,15466.0,278,2018-01-12,33.45
15445,15445,15469.0,278,2018-01-12,37.72
15446,15446,15476.0,278,2018-01-12,8.06
15447,15447,15480.0,278,2018-01-12,41.39
15448,15448,15491.0,278,2018-01-12,99.78
15449,15449,15494.0,278,2018-01-12,11.63
15450,15450,15507.0,278,2018-01-12,49.27
15451,15451,15511.0,278,2018-01-12,16.36
15452,15452,15514.0,278,2018-01-12,22.53
15453,15453,15518.0,278,2018-01-12,16.68
15454,15454,15531.0,278,2018-01-12,45.82
15455,15455,15533.0,278,2018-01-12,38.33
15456,15456,15537.0,278,2018-01-12,43.39
15457,15457,15542.0,278,2018-01-12,8.58
15458,15458,15550.0,278,2018-01-12,7.79
15459,15459,15572.0,278,2018-01-12,82.93
15460,15460,15580.0,278,2018-01-12,24.19
15461,15461,15599.0,278,2018-01-12,21.33
15462,15462,15600.0,278,2018-01-12,12.58
15463,15463,15621.0,278,2018-01-12,64.13
15464,15464,15632.0,278,2018-01-12,4.54
15465,15465,15638.0,278,2018-01-12,54.53
15466,15466,15646.0,278,2018-01-12,16.66
15467,15467,15660.0,278,2018-01-12,39.99
15468,15468,15664.0,278,2018-01-12,23.78
15469,15469,15673.0,278,2018-01-12,36.32
15470,15470,15676.0,278,2018-01-12,99.97
15471,15471,15686.0,278,2018-01-12,33.99
15472,15472,15693.0,278,2018-01-12,58.56
15473,15473,15696.0,278,2018-01-12,23.19
15474,15474,15720.0,278,2018-01-12,8.89
15475,15475,15723.0,278,2018-01-12,11.19
15476,15476,15740.0,278,2018-01-12,23.99
15477,15477,15753.0,278,2018-01-12,30.25
15478,15478,15755.0,278,2018-01-12,3.38
15479,15479,15757.0,278,2018-01-12,22.52
15480,15480,15759.0,278,2018-01-12,58.83
15481,15481,15761.0,278,2018-01-12,9.32
15482,15482,15762.0,278,2018-01-12,6.3
15483,15483,15763.0,278,2018-01-12,59.17
15484,15484,15764.0,278,2018-01-12,0.0
15485,15485,15774.0,278,2018-01-12,19.75
15486,15486,15776.0,278,2018-01-12,11.5
15487,15487,15778.0,278,2018-01-12,30.58
15488,15488,15790.0,278,2018-01-12,6.05
15489,15489,15798.0,278,2018-01-12,28.06
15490,15490,15804.0,278,2018-01-12,9.53
15491,15491,15808.0,278,2018-01-12,24.39
15492,15492,15810.0,278,2018-01-12,10.92
15493,15493,15814.0,278,2018-01-12,46.74
15494,15494,15816.0,278,2018-01-12,14.97
15495,15495,15897.0,278,2018-01-12,29.07
15496,15496,15820.0,278,2018-01-12,96.58
15497,15497,15822.0,278,2018-01-12,20.91
15498,15498,15832.0,278,2018-01-12,19.31
15499,15499,15835.0,278,2018-01-12,19.6
15500,15500,15839.0,278,2018-01-12,16.7
15501,15501,15842.0,278,2018-01-12,13.2
15502,15502,15861.0,278,2018-01-12,6.08
15503,15503,15879.0,278,2018-01-12,3.54
15504,15504,15189.0,278,2018-01-12,7.13
15505,15505,15000.0,278,2018-01-12,64.13
15506,15506,15185.0,278,2018-01-12,23.16
15507,15507,15187.0,278,2018-01-12,3.03
15508,15508,15087.0,278,2018-01-12,18.43
15509,15509,15090.0,278,2018-01-12,2.65
15510,15510,15092.0,278,2018-01-12,2.24
15511,15511,15097.0,278,2018-01-12,24.2
15512,15512,15104.0,278,2018-01-12,16.46
15513,15513,15106.0,278,2018-01-12,14.49
15514,15514,15109.0,278,2018-01-12,7.84
15515,15515,15114.0,278,2018-01-12,41.64
15516,15516,15131.0,278,2018-01-12,13.54
15517,15517,15176.0,278,2018-01-12,65.34
15518,15518,15180.0,278,2018-01-12,24.46
15519,15519,15183.0,278,2018-01-12,26.28
15520,15520,15022.0,278,2018-01-12,13.29
15521,15521,15047.0,278,2018-01-12,4.26
15522,15522,13894.0,278,2018-01-12,84.97
15523,15523,13810.0,278,2018-01-12,100.0
15524,15524,13836.0,278,2018-01-12,0.0
15525,15525,13873.0,278,2018-01-12,69.48
15526,15526,13580.0,278,2018-01-12,100.0
15527,15527,13600.0,278,2018-01-12,100.0
15528,15528,13620.0,278,2018-01-12,69.71
15529,15529,13647.0,278,2018-01-12,100.0
15530,15530,13650.0,278,2018-01-12,18.45
15531,15531,13654.0,278,2018-01-12,66.01
15532,15532,13655.0,278,2018-01-12,16.64
15533,15533,13657.0,278,2018-01-12,68.79
15534,15534,13673.0,278,2018-01-12,100.0
15535,15535,13688.0,278,2018-01-12,100.0
15536,15536,13744.0,278,2018-01-12,35.98
15537,15537,13760.0,278,2018-01-12,90.07
15538,15538,13780.0,278,2018-01-12,46.48
15539,15539,13006.0,278,2018-01-12,37.99
15540,15540,13030.0,278,2018-01-12,40.47
15541,15541,13042.0,278,2018-01-12,78.03
15542,15542,13052.0,278,2018-01-12,0.0
15543,15543,13062.0,278,2018-01-12,74.57
15544,15544,13140.0,278,2018-01-12,0.0
15545,15545,13160.0,278,2018-01-12,100.0
15546,15546,13000.0,278,2018-01-12,71.15
15547,15547,13188.0,278,2018-01-12,0.0
15548,15548,13212.0,278,2018-01-12,23.2
15549,15549,13222.0,278,2018-01-12,84.36
15550,15550,13244.0,278,2018-01-12,73.35
15551,15551,13268.0,278,2018-01-12,12.5
15552,15552,13300.0,278,2018-01-12,38.85
15553,15553,13430.0,278,2018-01-12,100.0
15554,15554,13433.0,278,2018-01-12,0.0
15555,15555,13440.0,278,2018-01-12,16.16
15556,15556,13442.0,278,2018-01-12,62.73
15557,15557,13468.0,278,2018-01-12,36.9
15558,15558,13473.0,278,2018-01-12,38.04
15559,15559,13490.0,278,2018-01-12,41.6
15560,15560,13549.0,278,2018-01-12,6.03
15561,15561,8078.0,278,2018-01-12,29.83
15562,15562,8137.0,278,2018-01-12,100.0
15563,15563,8141.0,278,2018-01-12,87.66
15564,15564,8296.0,278,2018-01-12,96.45
15565,15565,8372.0,278,2018-01-12,95.17
15566,15566,8421.0,278,2018-01-12,68.88
15567,15567,8433.0,278,2018-01-12,43.13
15568,15568,8436.0,278,2018-01-12,68.37
15569,15569,8832.0,278,2018-01-12,100.0
15570,15570,8849.0,278,2018-01-12,96.06
15571,15571,8000.0,278,2018-01-12,94.48
15572,15572,8675.0,278,2018-01-12,100.0
15573,15573,8758.0,278,2018-01-12,65.7
15574,15574,8770.0,278,2018-01-12,62.36
15575,15575,8520.0,278,2018-01-12,73.13
15576,15576,8558.0,278,2018-01-12,98.55
15577,15577,8560.0,278,2018-01-12,74.01
15578,15578,8606.0,278,2018-01-12,59.08
15579,15579,8638.0,278,2018-01-12,44.91
15580,15580,5895.0,278,2018-01-12,54.07
15581,15581,5885.0,278,2018-01-12,49.61
15582,15582,5887.0,278,2018-01-12,74.26
15583,15583,5890.0,278,2018-01-12,28.14
15584,15584,5893.0,278,2018-01-12,56.58
15585,15585,5002.0,278,2018-01-12,15.71
15586,15586,5000.0,278,2018-01-12,88.99
15587,15587,5004.0,278,2018-01-12,39.04
15588,15588,5021.0,278,2018-01-12,33.4
15589,15589,5031.0,278,2018-01-12,39.93
15590,15590,5034.0,278,2018-01-12,12.76
15591,15591,5042.0,278,2018-01-12,61.7
15592,15592,5044.0,278,2018-01-12,26.59
15593,15593,5051.0,278,2018-01-12,52.44
15594,15594,5055.0,278,2018-01-12,26.45
15595,15595,5059.0,278,2018-01-12,40.61
15596,15596,5079.0,278,2018-01-12,32.95
15597,15597,5086.0,278,2018-01-12,20.92
15598,15598,5088.0,278,2018-01-12,100.0
15599,15599,5091.0,278,2018-01-12,48.65
15600,15600,5093.0,278,2018-01-12,19.18
15601,15601,5107.0,278,2018-01-12,31.48
15602,15602,5120.0,278,2018-01-12,45.14
15603,15603,5125.0,278,2018-01-12,17.68
15604,15604,5129.0,278,2018-01-12,100.0
15605,15605,5134.0,278,2018-01-12,18.97
15606,15606,5138.0,278,2018-01-12,48.87
15607,15607,5142.0,278,2018-01-12,54.74
15608,15608,5145.0,278,2018-01-12,50.51
15609,15609,5147.0,278,2018-01-12,54.13
15610,15610,5148.0,278,2018-01-12,63.73
15611,15611,5150.0,278,2018-01-12,75.88
15612,15612,5154.0,278,2018-01-12,82.42
15613,15613,5172.0,278,2018-01-12,82.57
15614,15614,5190.0,278,2018-01-12,70.99
15615,15615,5197.0,278,2018-01-12,30.53
15616,15616,5206.0,278,2018-01-12,26.15
15617,15617,5209.0,278,2018-01-12,35.18
15618,15618,5212.0,278,2018-01-12,82.47
15619,15619,5234.0,278,2018-01-12,40.93
15620,15620,5237.0,278,2018-01-12,65.01
15621,15621,5240.0,278,2018-01-12,20.22
15622,15622,5264.0,278,2018-01-12,27.22
15623,15623,5266.0,278,2018-01-12,93.88
15624,15624,5282.0,278,2018-01-12,39.47
15625,15625,5306.0,278,2018-01-12,42.15
15626,15626,5308.0,278,2018-01-12,74.79
15627,15627,5310.0,278,2018-01-12,43.06
15628,15628,5313.0,278,2018-01-12,41.2
15629,15629,5315.0,278,2018-01-12,29.64
15630,15630,5321.0,278,2018-01-12,76.55
15631,15631,5353.0,278,2018-01-12,55.69
15632,15632,5360.0,278,2018-01-12,98.91
15633,15633,5361.0,278,2018-01-12,99.56
15634,15634,5364.0,278,2018-01-12,54.45
15635,15635,5368.0,278,2018-01-12,37.98
15636,15636,5376.0,278,2018-01-12,99.57
15637,15637,5380.0,278,2018-01-12,99.94
15638,15638,5390.0,278,2018-01-12,86.73
15639,15639,5400.0,278,2018-01-12,92.1
15640,15640,5411.0,278,2018-01-12,21.84
15641,15641,5425.0,278,2018-01-12,35.13
15642,15642,5440.0,278,2018-01-12,80.19
15643,15643,5467.0,278,2018-01-12,19.1
15644,15644,5475.0,278,2018-01-12,0.0
15645,15645,5483.0,278,2018-01-12,29.51
15646,15646,5490.0,278,2018-01-12,20.37
15647,15647,5495.0,278,2018-01-12,75.69
15648,15648,5501.0,278,2018-01-12,31.59
15649,15649,5543.0,278,2018-01-12,21.46
15650,15650,5576.0,278,2018-01-12,36.07
15651,15651,5579.0,278,2018-01-12,88.45
15652,15652,5585.0,278,2018-01-12,97.49
15653,15653,5591.0,278,2018-01-12,90.73
15654,15654,5615.0,278,2018-01-12,63.31
15655,15655,5628.0,278,2018-01-12,24.17
15656,15656,5631.0,278,2018-01-12,99.94
15657,15657,5647.0,278,2018-01-12,42.38
15658,15658,5649.0,278,2018-01-12,36.04
15659,15659,5652.0,278,2018-01-12,33.75
15660,15660,5656.0,278,2018-01-12,40.38
15661,15661,5658.0,278,2018-01-12,95.56
15662,15662,5659.0,278,2018-01-12,26.51
15663,15663,5660.0,278,2018-01-12,25.49
15664,15664,5664.0,278,2018-01-12,57.32
15665,15665,5665.0,278,2018-01-12,23.29
15666,15666,5667.0,278,2018-01-12,31.07
15667,15667,5670.0,278,2018-01-12,40.37
15668,15668,5674.0,278,2018-01-12,14.6
15669,15669,5686.0,278,2018-01-12,32.67
15670,15670,5690.0,278,2018-01-12,21.85
15671,15671,5736.0,278,2018-01-12,71.48
15672,15672,5756.0,278,2018-01-12,52.94
15673,15673,5761.0,278,2018-01-12,47.77
15674,15674,5789.0,278,2018-01-12,36.55
15675,15675,5790.0,278,2018-01-12,98.23
15676,15676,5792.0,278,2018-01-12,55.35
15677,15677,5809.0,278,2018-01-12,73.04
15678,15678,5819.0,278,2018-01-12,27.67
15679,15679,5837.0,278,2018-01-12,45.29
15680,15680,5842.0,278,2018-01-12,39.11
15681,15681,5847.0,278,2018-01-12,93.94
15682,15682,5854.0,278,2018-01-12,68.61
15683,15683,5856.0,278,2018-01-12,36.26
15684,15684,5858.0,278,2018-01-12,50.4
15685,15685,5861.0,278,2018-01-12,77.98
15686,15686,5873.0,278,2018-01-12,63.32
15687,15687,63111.0,278,2018-01-12,45.78
15688,15688,63130.0,278,2018-01-12,87.59
15689,15689,63190.0,278,2018-01-12,89.56
15690,15690,63212.0,278,2018-01-12,53.14
15691,15691,63272.0,278,2018-01-12,56.87
15692,15692,63302.0,278,2018-01-12,26.91
15693,15693,63401.0,278,2018-01-12,94.77
15694,15694,63470.0,278,2018-01-12,82.05
15695,15695,63690.0,278,2018-01-12,56.75
15696,15696,63548.0,278,2018-01-12,100.0
15697,15697,63594.0,278,2018-01-12,84.43
15698,15698,63000.0,278,2018-01-12,93.56
15699,15699,66687.0,278,2018-01-12,100.0
15700,15700,66000.0,278,2018-01-12,89.48
15701,15701,66594.0,278,2018-01-12,21.38
15702,15702,66682.0,278,2018-01-12,70.11
15703,15703,66045.0,278,2018-01-12,34.59
15704,15704,66075.0,278,2018-01-12,27.83
15705,15705,66088.0,278,2018-01-12,41.81
15706,15706,66170.0,278,2018-01-12,58.4
15707,15707,66318.0,278,2018-01-12,38.95
15708,15708,66383.0,278,2018-01-12,29.0
15709,15709,66400.0,278,2018-01-12,81.12
15710,15710,66440.0,278,2018-01-12,48.89
15711,15711,66456.0,278,2018-01-12,37.08
15712,15712,66572.0,278,2018-01-12,19.71
15713,15713,68013.0,278,2018-01-12,14.08
15714,15714,68000.0,278,2018-01-12,79.56
15715,15715,68020.0,278,2018-01-12,11.82
15716,15716,68051.0,278,2018-01-12,40.27
15717,15717,68077.0,278,2018-01-12,75.2
15718,15718,68079.0,278,2018-01-12,46.61
15719,15719,68081.0,278,2018-01-12,92.39
15720,15720,68092.0,278,2018-01-12,46.5
15721,15721,68101.0,278,2018-01-12,7.41
15722,15722,68121.0,278,2018-01-12,12.68
15723,15723,68132.0,278,2018-01-12,55.64
15724,15724,68147.0,278,2018-01-12,67.22
15725,15725,68152.0,278,2018-01-12,7.56
15726,15726,68160.0,278,2018-01-12,15.38
15727,15727,68162.0,278,2018-01-12,31.59
15728,15728,68167.0,278,2018-01-12,59.47
15729,15729,68169.0,278,2018-01-12,16.12
15730,15730,68176.0,278,2018-01-12,23.29
15731,15731,68179.0,278,2018-01-12,15.89
15732,15732,68190.0,278,2018-01-12,52.99
15733,15733,68207.0,278,2018-01-12,19.32
15734,15734,68209.0,278,2018-01-12,30.72
15735,15735,68211.0,278,2018-01-12,67.33
15736,15736,68217.0,278,2018-01-12,23.24
15737,15737,68229.0,278,2018-01-12,29.84
15738,15738,68235.0,278,2018-01-12,20.55
15739,15739,68245.0,278,2018-01-12,14.97
15740,15740,68250.0,278,2018-01-12,13.5
15741,15741,68255.0,278,2018-01-12,92.66
15742,15742,68264.0,278,2018-01-12,20.36
15743,15743,68266.0,278,2018-01-12,15.29
15744,15744,68271.0,278,2018-01-12,31.22
15745,15745,68276.0,278,2018-01-12,87.03
15746,15746,68296.0,278,2018-01-12,33.18
15747,15747,68298.0,278,2018-01-12,9.83
15748,15748,68307.0,278,2018-01-12,64.39
15749,15749,68318.0,278,2018-01-12,20.34
15750,15750,68320.0,278,2018-01-12,46.98
15751,15751,68322.0,278,2018-01-12,36.23
15752,15752,68324.0,278,2018-01-12,12.24
15753,15753,68327.0,278,2018-01-12,55.18
15754,15754,68344.0,278,2018-01-12,18.2
15755,15755,68368.0,278,2018-01-12,11.18
15756,15756,68370.0,278,2018-01-12,8.0
15757,15757,68377.0,278,2018-01-12,29.34
15758,15758,68385.0,278,2018-01-12,100.0
15759,15759,68397.0,278,2018-01-12,27.61
15760,15760,68406.0,278,2018-01-12,39.14
15761,15761,68418.0,278,2018-01-12,100.0
15762,15762,68425.0,278,2018-01-12,4.2
15763,15763,68432.0,278,2018-01-12,67.03
15764,15764,68444.0,278,2018-01-12,18.09
15765,15765,68464.0,278,2018-01-12,23.3
15766,15766,68468.0,278,2018-01-12,14.74
15767,15767,68498.0,278,2018-01-12,15.36
15768,15768,68500.0,278,2018-01-12,33.58
15769,15769,68502.0,278,2018-01-12,15.72
15770,15770,68522.0,278,2018-01-12,21.95
15771,15771,68524.0,278,2018-01-12,21.96
15772,15772,68533.0,278,2018-01-12,34.98
15773,15773,68547.0,278,2018-01-12,55.59
15774,15774,68549.0,278,2018-01-12,28.82
15775,15775,68572.0,278,2018-01-12,20.59
15776,15776,68573.0,278,2018-01-12,53.13
15777,15777,68575.0,278,2018-01-12,51.3
15778,15778,68615.0,278,2018-01-12,37.18
15779,15779,68655.0,278,2018-01-12,34.13
15780,15780,68669.0,278,2018-01-12,18.33
15781,15781,68673.0,278,2018-01-12,4.29
15782,15782,68679.0,278,2018-01-12,85.87
15783,15783,68682.0,278,2018-01-12,28.27
15784,15784,68684.0,278,2018-01-12,28.05
15785,15785,68686.0,278,2018-01-12,9.49
15786,15786,68689.0,278,2018-01-12,31.87
15787,15787,68705.0,278,2018-01-12,11.67
15788,15788,68720.0,278,2018-01-12,20.18
15789,15789,68745.0,278,2018-01-12,37.7
15790,15790,68770.0,278,2018-01-12,25.32
15791,15791,68773.0,278,2018-01-12,10.03
15792,15792,68780.0,278,2018-01-12,14.26
15793,15793,68820.0,278,2018-01-12,28.62
15794,15794,68895.0,278,2018-01-12,70.74
15795,15795,68855.0,278,2018-01-12,41.0
15796,15796,68861.0,278,2018-01-12,46.16
15797,15797,68867.0,278,2018-01-12,47.79
15798,15798,68872.0,278,2018-01-12,52.41
15799,15799,54874.0,278,2018-01-12,20.14
15800,15800,54000.0,278,2018-01-12,83.02
15801,15801,54820.0,278,2018-01-12,19.85
15802,15802,54871.0,278,2018-01-12,29.57
15803,15803,54720.0,278,2018-01-12,50.76
15804,15804,54743.0,278,2018-01-12,23.5
15805,15805,54800.0,278,2018-01-12,22.76
15806,15806,54810.0,278,2018-01-12,24.75
15807,15807,54518.0,278,2018-01-12,98.93
15808,15808,54520.0,278,2018-01-12,13.33
15809,15809,54553.0,278,2018-01-12,82.6
15810,15810,54599.0,278,2018-01-12,30.61
15811,15811,54660.0,278,2018-01-12,43.13
15812,15812,54670.0,278,2018-01-12,9.59
15813,15813,54673.0,278,2018-01-12,47.67
15814,15814,54680.0,278,2018-01-12,50.76
15815,15815,54206.0,278,2018-01-12,30.7
15816,15816,54223.0,278,2018-01-12,13.21
15817,15817,54239.0,278,2018-01-12,41.26
15818,15818,54245.0,278,2018-01-12,37.59
15819,15819,54250.0,278,2018-01-12,34.4
15820,15820,54313.0,278,2018-01-12,0.0
15821,15821,54344.0,278,2018-01-12,11.98
15822,15822,54347.0,278,2018-01-12,19.23
15823,15823,54377.0,278,2018-01-12,18.73
15824,15824,54398.0,278,2018-01-12,15.32
15825,15825,54405.0,278,2018-01-12,100.0
15826,15826,54418.0,278,2018-01-12,43.84
15827,15827,54480.0,278,2018-01-12,7.69
15828,15828,54498.0,278,2018-01-12,78.23
15829,15829,54003.0,278,2018-01-12,70.33
15830,15830,54051.0,278,2018-01-12,21.21
15831,15831,54099.0,278,2018-01-12,50.68
15832,15832,54109.0,278,2018-01-12,38.06
15833,15833,54125.0,278,2018-01-12,13.87
15834,15834,54128.0,278,2018-01-12,26.86
15835,15835,54172.0,278,2018-01-12,45.13
15836,15836,54174.0,278,2018-01-12,30.61
15837,15837,52203.0,278,2018-01-12,18.86
15838,15838,52207.0,278,2018-01-12,24.57
15839,15839,52210.0,278,2018-01-12,24.27
15840,15840,52215.0,278,2018-01-12,8.99
15841,15841,52224.0,278,2018-01-12,49.1
15842,15842,52227.0,278,2018-01-12,30.88
15843,15843,52240.0,278,2018-01-12,20.82
15844,15844,52250.0,278,2018-01-12,100.0
15845,15845,52254.0,278,2018-01-12,100.0
15846,15846,52256.0,278,2018-01-12,23.61
15847,15847,52258.0,278,2018-01-12,20.68
15848,15848,52260.0,278,2018-01-12,21.13
15849,15849,52287.0,278,2018-01-12,31.14
15850,15850,52317.0,278,2018-01-12,11.01
15851,15851,52320.0,278,2018-01-12,30.92
15852,15852,52323.0,278,2018-01-12,34.21
15853,15853,52352.0,278,2018-01-12,17.66
15854,15854,52354.0,278,2018-01-12,21.16
15855,15855,52356.0,278,2018-01-12,57.61
15856,15856,52378.0,278,2018-01-12,47.01
15857,15857,52381.0,278,2018-01-12,29.89
15858,15858,52385.0,278,2018-01-12,42.96
15859,15859,52390.0,278,2018-01-12,100.0
15860,15860,52399.0,278,2018-01-12,44.07
15861,15861,52405.0,278,2018-01-12,28.66
15862,15862,52411.0,278,2018-01-12,20.2
15863,15863,52418.0,278,2018-01-12,25.29
15864,15864,52427.0,278,2018-01-12,39.68
15865,15865,52435.0,278,2018-01-12,13.93
15866,15866,52473.0,278,2018-01-12,55.33
15867,15867,52480.0,278,2018-01-12,43.39
15868,15868,52490.0,278,2018-01-12,54.46
15869,15869,52506.0,278,2018-01-12,27.77
15870,15870,52520.0,278,2018-01-12,53.44
15871,15871,52540.0,278,2018-01-12,41.27
15872,15872,52560.0,278,2018-01-12,37.9
15873,15873,52565.0,278,2018-01-12,14.04
15874,15874,52573.0,278,2018-01-12,83.56
15875,15875,52585.0,278,2018-01-12,16.26
15876,15876,52612.0,278,2018-01-12,19.37
15877,15877,52621.0,278,2018-01-12,50.98
15878,15878,52678.0,278,2018-01-12,24.96
15879,15879,52683.0,278,2018-01-12,32.19
15880,15880,52685.0,278,2018-01-12,57.98
15881,15881,52687.0,278,2018-01-12,8.7
15882,15882,52693.0,278,2018-01-12,32.54
15883,15883,52694.0,278,2018-01-12,98.01
15884,15884,52885.0,278,2018-01-12,24.44
15885,15885,52696.0,278,2018-01-12,41.55
15886,15886,52699.0,278,2018-01-12,43.96
15887,15887,52720.0,278,2018-01-12,60.91
15888,15888,52786.0,278,2018-01-12,17.55
15889,15889,52788.0,278,2018-01-12,12.64
15890,15890,52835.0,278,2018-01-12,50.23
15891,15891,52838.0,278,2018-01-12,38.2
15892,15892,52019.0,278,2018-01-12,37.6
15893,15893,52000.0,278,2018-01-12,54.46
15894,15894,52022.0,278,2018-01-12,51.54
15895,15895,52036.0,278,2018-01-12,30.19
15896,15896,52051.0,278,2018-01-12,14.17
15897,15897,52079.0,278,2018-01-12,56.23
15898,15898,52083.0,278,2018-01-12,41.92
15899,15899,52110.0,278,2018-01-12,14.02
15900,15900,50006.0,278,2018-01-12,87.04
15901,15901,50110.0,278,2018-01-12,36.44
15902,15902,50124.0,278,2018-01-12,59.53
15903,15903,50150.0,278,2018-01-12,71.36
15904,15904,50223.0,278,2018-01-12,84.62
15905,15905,50226.0,278,2018-01-12,46.01
15906,15906,50245.0,278,2018-01-12,14.73
15907,15907,50251.0,278,2018-01-12,44.2
15908,15908,50270.0,278,2018-01-12,52.86
15909,15909,50287.0,278,2018-01-12,56.43
15910,15910,50313.0,278,2018-01-12,88.15
15911,15911,50318.0,278,2018-01-12,56.35
15912,15912,50330.0,278,2018-01-12,24.29
15913,15913,50350.0,278,2018-01-12,21.94
15914,15914,50370.0,278,2018-01-12,45.81
15915,15915,50400.0,278,2018-01-12,49.7
15916,15916,50450.0,278,2018-01-12,23.27
15917,15917,50568.0,278,2018-01-12,62.3
15918,15918,50573.0,278,2018-01-12,68.36
15919,15919,50577.0,278,2018-01-12,27.46
